project_name,builder_name,city,county,state,lat,long,attached_detached,unit_size_min,unit_size_max,minprice_1,maxprice_1,status,typicallotsize,sales_rate,sales_rate_last_three_months,total_units_planned,total_units_sold,total_remaining,zip_code,communitytype,master_plan,lot_width_variations,monthly_sales,total_units_remaining,yyyymm
Blackhawk,Saratoga Homes,Pflugerville,Travis,TX,30.47066,-97.547909,Detached,3681,3874,770000,770000,ACTIVE PROJECT,6500,1.72,2.666666667,117,102,15,78660,Master Plan,Blackhawk,50,3,15,202107
Blackhawk,Saratoga Homes,Pflugerville,Travis,TX,30.47066,-97.547909,Detached,3681,3874,770000,770000,ACTIVE PROJECT,6500,1.72,2.666666667,117,102,15,78660,Master Plan,Blackhawk,50,0,15,202108
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,248,201901
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,1,247,201902
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,1,246,201903
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,244,201904
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,0,244,201905
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,1,243,201906
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,1,242,201907
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,240,201908
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,1,239,201909
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,237,201910
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,1,236,201911
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,0,236,201912
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,11,225,202001
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,223,202002
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,0,223,202003
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,12,211,202004
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,7,204,202005
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,202,202006
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,200,202007
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,13,187,202008
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,66,121,202009
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,4,117,202010
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,3,114,202011
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,4,110,202012
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,5,105,202101
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,3,102,202102
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,0,102,202103
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,0,102,202104
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,3,99,202105
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,2,97,202106
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,4,93,202107
Agave,InTown Homes,Austin,Travis,TX,30.288832,-97.643799,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,4600,3.23,3,339,250,89,78724,NULL,NULL,40,4,89,202108
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,34,201901
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,33,201902
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,33,201903
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,34,201904
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,33,201905
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,33,201906
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,33,201907
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,32,201908
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,2,30,201909
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,29,201910
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,28,201911
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,28,201912
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,3,25,202001
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,24,202002
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,23,202003
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,23,202004
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,23,202005
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,23,202006
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,23,202007
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,23,202008
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,22,202009
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,3,19,202010
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,18,202011
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,3,15,202012
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,2,13,202101
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,2,11,202102
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,6,5,202103
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,1,4,202104
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,4,202105
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,4,202106
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,4,202107
Springdale Creek,InTown Homes,Austin,Travis,TX,30.292202,-97.679583,Detached,NULL,NULL,NULL,NULL,ACTIVE PROJECT,2275,0.7,0,42,38,4,78723,NULL,NULL,35,0,4,202108
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,168,201901
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,161,201902
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,154,201903
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,147,201904
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,8,139,201905
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,132,201906
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,125,201907
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,118,201908
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,7,111,201909
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,5,106,201910
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,15,91,201911
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,17,74,201912
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,18,56,202001
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,15,41,202002
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,2,39,202003
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,1,38,202004
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,0,38,202005
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,1,37,202006
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,0,37,202007
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,0,37,202008
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,1,36,202009
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,0,36,202010
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,6,30,202011
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,6,24,202012
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,6,18,202101
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,5,13,202102
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,6,7,202103
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,3,4,202104
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,-2,6,202105
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,-1,7,202106
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,1,6,202107
Tyndall,Momark Development,Austin,Travis,TX,30.2676,-97.732588,Attached,995,1548,510000,850000,ACTIVE PROJECT,NULL,5.28,-0.666666667,182,176,6,78702,NULL,NULL,NULL,0,6,202108
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,16,201901
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,1,15,201902
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,1,14,201903
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,2,12,201904
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,24,201905
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,9,24,201906
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,12,12,201907
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,2,10,201908
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,7,201909
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,4,201910
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,0,4,201911
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,21,201912
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,6,15,202001
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,12,202002
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,0,12,202003
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,1,11,202004
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,0,11,202005
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,2,21,202006
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,4,17,202007
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,4,21,202008
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,4,17,202009
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,14,202010
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,3,11,202011
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,4,16,202012
Travisso/Bella Vita/Siena,Toll Brothers,Leander,Travis,TX,30.537328,-97.909097,Detached,2653,3532,531995,584995,ACTIVE PROJECT,7800,2.45,0.333333333,150,141,9,78641,Master Plan,Travisso,60,5,11,202101
